Country;ISO3 Code;Datetime (UTC);Datetime (Local);Price (EUR/MWhe);Rotterdam_electricity_load [MW];Rotterdam_total_heat_demand [MW];Rotterdam_total_gas_demand [MW]
Netherlands;NLD;09/10/2023 21:59;10/10/2025 00:00;90;69.5706799;70.47348002;92.52816133
Netherlands;NLD;09/10/2023 22:59;10/10/2025 01:00;84.99;66.25522556;69.82693434;70.90969052
Netherlands;NLD;09/10/2023 23:59;10/10/2025 02:00;80.09;65.10618723;74.70089414;64.89295116
Netherlands;NLD;10/10/2023 00:59;10/10/2025 03:00;77.93;64.4778069;82.4594424;62.46147032
Netherlands;NLD;10/10/2023 01:59;10/10/2025 04:00;77.58;64.65734414;113.3610107;63.10345013
Netherlands;NLD;10/10/2023 02:59;10/10/2025 05:00;85.02;67.46410963;172.8763702;69.70839455
Netherlands;NLD;10/10/2023 03:59;10/10/2025 06:00;98.92;75.64502313;211.752002;88.15891399
Netherlands;NLD;10/10/2023 04:59;10/10/2025 07:00;115.94;87.05760692;210.2931296;137.7303447
Netherlands;NLD;10/10/2023 05:59;10/10/2025 08:00;122.44;91.51013044;192.5379904;178.4398871
Netherlands;NLD;10/10/2023 06:59;10/10/2025 09:00;107.29;91.05530276;176.4738167;173.0085395
Netherlands;NLD;10/10/2023 07:59;10/10/2025 10:00;92.01;88.03907716;161.2551259;153.230993
Netherlands;NLD;10/10/2023 08:59;10/10/2025 11:00;82.33;84.88520634;151.3745815;140.1134114
Netherlands;NLD;10/10/2023 09:59;10/10/2025 12:00;77.07;83.61049194;144.2957352;121.4131795
Netherlands;NLD;10/10/2023 10:59;10/10/2025 13:00;73.2;83.46087758;133.8681137;100.6523894
Netherlands;NLD;10/10/2023 11:59;10/10/2025 14:00;87.12;83.39504726;128.9775758;88.42409265
Netherlands;NLD;10/10/2023 12:59;10/10/2025 15:00;82.14;85.04678985;130.2043548;84.86404191
Netherlands;NLD;10/10/2023 13:59;10/10/2025 16:00;89.9;87.11146809;135.1280489;106.7145195
Netherlands;NLD;10/10/2023 14:59;10/10/2025 17:00;112.63;90.91167297;145.2075304;115.5015683
Netherlands;NLD;10/10/2023 15:59;10/10/2025 18:00;117.22;90.70819744;156.0827604;135.6285526
Netherlands;NLD;10/10/2023 16:59;10/10/2025 19:00;122.26;93.65260815;165.4991181;153.2570126
Netherlands;NLD;10/10/2023 17:59;10/10/2025 20:00;115.15;91.01341074;162.6642639;144.0902515
Netherlands;NLD;10/10/2023 18:59;10/10/2025 21:00;102.37;85.42381805;152.7008291;117.5705104
Netherlands;NLD;10/10/2023 19:59;10/10/2025 22:00;96.94;79.28962907;116.0963963;92.46029205
Netherlands;NLD;10/10/2023 20:59;10/10/2025 23:00;93.47;74.73536779;81.28239769;82.32231024
Netherlands;NLD;10/10/2023 21:59;11/10/2025 00:00;100.6;69.75021714;117.0413477;65.64157069
Netherlands;NLD;10/10/2023 22:59;11/10/2025 01:00;89.9;66.76989898;129.9888395;53.60106569
Netherlands;NLD;10/10/2023 23:59;11/10/2025 02:00;88.85;65.3276165;123.6062731;49.12104965
Netherlands;NLD;11/10/2023 00:59;11/10/2025 03:00;82.02;64.96255744;139.355463;47.82018221
Netherlands;NLD;11/10/2023 01:59;11/10/2025 04:00;82.64;65.15406383;179.6236547;47.4886739
Netherlands;NLD;11/10/2023 02:59;11/10/2025 05:00;83.32;67.90696815;255.4187031;52.4469241
Netherlands;NLD;11/10/2023 03:59;11/10/2025 06:00;90.26;75.24405663;277.666506;64.82005712
Netherlands;NLD;11/10/2023 04:59;11/10/2025 07:00;96.75;86.74640904;262.6467523;106.6617386
Netherlands;NLD;11/10/2023 05:59;11/10/2025 08:00;101.5;93.59874698;246.7152034;158.2152488
Netherlands;NLD;11/10/2023 06:59;11/10/2025 09:00;116.3;95.88485448;233.0382754;162.4168874
Netherlands;NLD;11/10/2023 07:59;11/10/2025 10:00;106.6;95.43002681;216.9906799;150.9851904
Netherlands;NLD;11/10/2023 08:59;11/10/2025 11:00;89.22;95.22655127;209.9118335;135.8976503
Netherlands;NLD;11/10/2023 09:59;11/10/2025 12:00;85.52;94.40666455;203.0650804;124.9709768
Netherlands;NLD;11/10/2023 10:59;11/10/2025 13:00;62.6;94.0416055;197.9756054;100.6129611
Netherlands;NLD;11/10/2023 11:59;11/10/2025 14:00;77.3;93.47307091;202.9158776;89.4700549
Netherlands;NLD;11/10/2023 12:59;11/10/2025 15:00;81.8;93.35337942;204.739468;85.02286078
Netherlands;NLD;11/10/2023 13:59;11/10/2025 16:00;96;92.76090653;218.5655988;97.84575897
Netherlands;NLD;11/10/2023 14:59;11/10/2025 17:00;105.64;95.1487518;231.9441212;122.2834151
Netherlands;NLD;11/10/2023 15:59;11/10/2025 18:00;120.92;93.26959537;236.9507057;143.3786388
Netherlands;NLD;11/10/2023 16:59;11/10/2025 19:00;127.19;92.8626443;239.6032008;156.1214348
Netherlands;NLD;11/10/2023 17:59;11/10/2025 20:00;118.9;88.67942664;238.3432657;147.0475547
Netherlands;NLD;11/10/2023 18:59;11/10/2025 21:00;109;82.99408076;214.8189495;126.0895672
Netherlands;NLD;11/10/2023 19:59;11/10/2025 22:00;103.98;77.7515934;171.9479969;108.6538117
Netherlands;NLD;11/10/2023 20:59;11/10/2025 23:00;94.82;74.07706458;131.6300709;87.07826828
Netherlands;NLD;11/10/2023 21:59;12/10/2025 00:00;95.56;68.37974955;149.7830845;68.47221916
Netherlands;NLD;11/10/2023 22:59;12/10/2025 01:00;92.94;64.99248032;160.2438621;58.49211845
Netherlands;NLD;11/10/2023 23:59;12/10/2025 02:00;85.78;63.17915421;163.9739334;55.89288895
Netherlands;NLD;12/10/2023 00:59;12/10/2025 03:00;80.45;61.95830099;184.0002717;58.08848591
Netherlands;NLD;12/10/2023 01:59;12/10/2025 04:00;82.21;61.52142704;227.0370052;61.23696806
Netherlands;NLD;12/10/2023 02:59;12/10/2025 05:00;82;62.53282015;301.9368364;65.54888553
Netherlands;NLD;12/10/2023 03:59;12/10/2025 06:00;86.08;65.55503033;361.0377436;75.68769314
Netherlands;NLD;12/10/2023 04:59;12/10/2025 07:00;87.81;70.56411928;355.3680352;120.9584456
Netherlands;NLD;12/10/2023 05:59;12/10/2025 08:00;88.09;75.59116196;341.6247948;165.9647612
Netherlands;NLD;12/10/2023 06:59;12/10/2025 09:00;93.79;78.44580405;318.6143996;172.2266781
Netherlands;NLD;12/10/2023 07:59;12/10/2025 10:00;94.9;79.14001471;298.3891242;165.9488751
Netherlands;NLD;12/10/2023 08:59;12/10/2025 11:00;77.86;79.38538227;280.5842506;143.4326375
Netherlands;NLD;12/10/2023 09:59;12/10/2025 12:00;71.9;79.2597062;274.8482299;140.9779504
Netherlands;NLD;12/10/2023 10:59;12/10/2025 13:00;59.65;78.57746469;268.896694;133.017636
Netherlands;NLD;12/10/2023 11:59;12/10/2025 14:00;70.3;78.76897108;270.6042377;142.7369949
Netherlands;NLD;12/10/2023 12:59;12/10/2025 15:00;81.03;78.14059075;275.743447;140.7330247
Netherlands;NLD;12/10/2023 13:59;12/10/2025 16:00;88;79.2357679;290.3984826;142.7111853
Netherlands;NLD;12/10/2023 14:59;12/10/2025 17:00;93.94;82.78462065;302.5004917;151.416886
Netherlands;NLD;12/10/2023 15:59;12/10/2025 18:00;105.22;82.51531479;311.1376789;173.4087428
Netherlands;NLD;12/10/2023 16:59;12/10/2025 19:00;116.3;82.22805521;311.7676465;176.9193997
Netherlands;NLD;12/10/2023 17:59;12/10/2025 20:00;115.32;79.54696578;303.263084;175.6700256
Netherlands;NLD;12/10/2023 18:59;12/10/2025 21:00;109.22;75.7706992;273.6711852;153.523437
Netherlands;NLD;12/10/2023 19:59;12/10/2025 22:00;103.84;72.34153794;211.238081;129.0981398
Netherlands;NLD;12/10/2023 20:59;12/10/2025 23:00;91.31;68.70890115;166.2285543;110.9880865
Netherlands;NLD;12/10/2023 21:59;13/10/2025 00:00;89.58;65.47124629;172.2961369;88.99678953
Netherlands;NLD;12/10/2023 22:59;13/10/2025 01:00;85.82;62.72432654;181.9445879;70.0446057
Netherlands;NLD;12/10/2023 23:59;13/10/2025 02:00;85.57;61.11447597;186.2383144;61.84244486
Netherlands;NLD;13/10/2023 00:59;13/10/2025 03:00;78.91;60.5399568;206.8614641;60.93047159
Netherlands;NLD;13/10/2023 01:59;13/10/2025 04:00;81.51;60.1868669;251.373648;66.65504695
Netherlands;NLD;13/10/2023 02:59;13/10/2025 05:00;88.51;60.68957117;336.4026951;75.39183404
Netherlands;NLD;13/10/2023 03:59;13/10/2025 06:00;117;61.89247067;402.6321829;81.01357674
Netherlands;NLD;13/10/2023 04:59;13/10/2025 07:00;146.6;64.93263457;396.3325069;120.9523991
Netherlands;NLD;13/10/2023 05:59;13/10/2025 08:00;176.95;68.4395953;385.6396359;162.5052477
Netherlands;NLD;13/10/2023 06:59;13/10/2025 09:00;146.2;71.79095708;359.1312627;168.562535
Netherlands;NLD;13/10/2023 07:59;13/10/2025 10:00;121.43;72.93999541;336.2866484;166.1353651
Netherlands;NLD;13/10/2023 08:59;13/10/2025 11:00;106.42;72.80235019;319.3604138;138.4160637
Netherlands;NLD;13/10/2023 09:59;13/10/2025 12:00;92.52;71.61141984;310.2258837;123.70818
Netherlands;NLD;13/10/2023 10:59;13/10/2025 13:00;85.37;68.3917187;306.4958124;110.506983
Netherlands;NLD;13/10/2023 11:59;13/10/2025 14:00;84.99;67.85909156;308.9162143;97.71176999
Netherlands;NLD;13/10/2023 12:59;13/10/2025 15:00;92.44;71.1506076;313.9891112;97.7600161
Netherlands;NLD;13/10/2023 13:59;13/10/2025 16:00;106.22;74.35833959;326.7376659;103.4069806
Netherlands;NLD;13/10/2023 14:59;13/10/2025 17:00;165.8;79.73847217;339.7514702;110.8057814
Netherlands;NLD;13/10/2023 15:59;13/10/2025 18:00;275.41;81.58172115;342.3210748;125.039126
Netherlands;NLD;13/10/2023 16:59;13/10/2025 19:00;279.56;82.74272862;342.8515738;137.7762534
Netherlands;NLD;13/10/2023 17:59;13/10/2025 20:00;174.42;80.25913016;334.0983399;132.6703395
Netherlands;NLD;13/10/2023 18:59;13/10/2025 21:00;130.46;76.41104868;302.0528831;108.1252319
Netherlands;NLD;13/10/2023 19:59;13/10/2025 22:00;117;72.68864327;233.4693059;79.21940086
Netherlands;NLD;13/10/2023 20:59;13/10/2025 23:00;106.43;68.8166235;186.8351258;63.70695341
Netherlands;NLD;13/10/2023 21:59;14/10/2025 00:00;107.15;65.43533884;179.9386385;61.74148774
Netherlands;NLD;13/10/2023 22:59;14/10/2025 01:00;100.47;63.20907708;189.1063248;80.86286188
Netherlands;NLD;13/10/2023 23:59;14/10/2025 02:00;96.56;62.38919036;193.7150351;67.50491752
Netherlands;NLD;14/10/2023 00:59;14/10/2025 03:00;94.45;62.20366855;213.2274524;51.01189971
Netherlands;NLD;14/10/2023 01:59;14/10/2025 04:00;94.62;63.11930846;254.5897983;52.57720399
Netherlands;NLD;14/10/2023 02:59;14/10/2025 05:00;96.2;65.85425906;340.9616711;57.7947263
Netherlands;NLD;14/10/2023 03:59;14/10/2025 06:00;114.17;73.28111616;407.1248465;66.28917711
Netherlands;NLD;14/10/2023 04:59;14/10/2025 07:00;153.33;84.26879515;400.195203;85.19266693
Netherlands;NLD;14/10/2023 05:59;14/10/2025 08:00;183.5;90.09178625;389.9002062;109.3801067
Netherlands;NLD;14/10/2023 06:59;14/10/2025 09:00;149.8;91.55202246;366.37589;139.1215039
Netherlands;NLD;14/10/2023 07:59;14/10/2025 10:00;130.11;90.86978095;344.807789;142.0054092
Netherlands;NLD;14/10/2023 08:59;14/10/2025 11:00;114.63;89.40356017;328.0804916;121.2809541
Netherlands;NLD;14/10/2023 09:59;14/10/2025 12:00;102.67;87.93135482;318.8962272;105.9184377
Netherlands;NLD;14/10/2023 10:59;14/10/2025 13:00;97.18;87.96127769;315.3485149;99.46058305
Netherlands;NLD;14/10/2023 11:59;14/10/2025 14:00;98.1;86.05219839;317.7026044;94.38010098
Netherlands;NLD;14/10/2023 12:59;14/10/2025 15:00;112.42;85.87864572;322.891548;90.1303282
Netherlands;NLD;14/10/2023 13:59;14/10/2025 16:00;131.51;88.37421334;336.0048208;91.14376247
Netherlands;NLD;14/10/2023 14:59;14/10/2025 17:00;186.63;91.68966767;347.3608156;100.037003
Netherlands;NLD;14/10/2023 15:59;14/10/2025 18:00;329.02;90.19352402;349.0020469;133.3273237
Netherlands;NLD;14/10/2023 16:59;14/10/2025 19:00;371.73;92.02480385;348.0405174;176.626172
Netherlands;NLD;14/10/2023 17:59;14/10/2025 20:00;209.74;88.29042929;338.9059873;186.4602747
Netherlands;NLD;14/10/2023 18:59;14/10/2025 21:00;154.26;83.53269247;306.8771086;173.4392133
Netherlands;NLD;14/10/2023 19:59;14/10/2025 22:00;128.13;77.87726946;239.1224361;160.807718
Netherlands;NLD;14/10/2023 20:59;14/10/2025 23:00;113.49;73.32899276;193.4663637;147.1360969
Netherlands;NLD;14/10/2023 21:59;15/10/2025 00:00;110;68.65503998;169.2955018;132.4247841
Netherlands;NLD;14/10/2023 22:59;15/10/2025 01:00;104.89;65.77047502;178.7450157;99.3098122
Netherlands;NLD;14/10/2023 23:59;15/10/2025 02:00;101.04;64.8069585;182.9392736;81.30320737
Netherlands;NLD;15/10/2023 00:59;15/10/2025 03:00;96.42;64.63340584;203.1977052;79.17876887
Netherlands;NLD;15/10/2023 01:59;15/10/2025 04:00;97.72;64.82491223;246.9141406;81.34130598
Netherlands;NLD;15/10/2023 02:59;15/10/2025 05:00;104.9;67.32646442;330.5340496;90.62633797
Netherlands;NLD;15/10/2023 03:59;15/10/2025 06:00;116.41;74.89096673;395.6859612;100.8378437
Netherlands;NLD;15/10/2023 04:59;15/10/2025 07:00;160.26;85.60933987;389.4360196;128.853774
Netherlands;NLD;15/10/2023 05:59;15/10/2025 08:00;243.24;91.29468575;378.9420857;167.8795033
Netherlands;NLD;15/10/2023 06:59;15/10/2025 09:00;172.15;92.47364695;352.9642115;213.8603148
Netherlands;NLD;15/10/2023 07:59;15/10/2025 10:00;137.97;91.84526661;330.5008934;239.6722923
Netherlands;NLD;15/10/2023 08:59;15/10/2025 11:00;119.14;89.98406391;313.8730645;230.7505268
Netherlands;NLD;15/10/2023 09:59;15/10/2025 12:00;111.66;89.15819261;304.8877373;208.2013693
Netherlands;NLD;15/10/2023 10:59;15/10/2025 13:00;104.45;89.46939049;301.2405565;165.088871
Netherlands;NLD;15/10/2023 11:59;15/10/2025 14:00;103.06;88.67942664;303.611224;141.4634348
Netherlands;NLD;15/10/2023 12:59;15/10/2025 15:00;111.34;89.31977613;308.6012305;129.4488934
Netherlands;NLD;15/10/2023 13:59;15/10/2025 16:00;124.84;91.02537989;321.1840042;132.1406961
Netherlands;NLD;15/10/2023 14:59;15/10/2025 17:00;159;93.85608368;333.9657151;150.8199471
Netherlands;NLD;15/10/2023 15:59;15/10/2025 18:00;207.8;91.54603788;336.5021636;201.6314442
Netherlands;NLD;15/10/2023 16:59;15/10/2025 19:00;210.83;91.56399161;337.0160846;232.5153659
Netherlands;NLD;15/10/2023 17:59;15/10/2025 20:00;148.52;87.63811066;328.4120535;236.4033698
Netherlands;NLD;15/10/2023 18:59;15/10/2025 21:00;119.9;82.7487132;296.9302519;222.1167123
Netherlands;NLD;15/10/2023 19:59;15/10/2025 22:00;97.1;77.61993275;229.4905632;204.9107941
Netherlands;NLD;15/10/2023 20:59;15/10/2025 23:00;87.64;73.15544009;183.6023974;183.2071543
Netherlands;NLD;15/10/2023 21:59;16/10/2025 00:00;86.08;68.55330221;146.2685284;159.8860171
Netherlands;NLD;15/10/2023 22:59;16/10/2025 01:00;82.62;65.26178617;155.3035899;132.7584058
Netherlands;NLD;15/10/2023 23:59;16/10/2025 02:00;84.52;64.26834679;158.6192089;127.7099899
Netherlands;NLD;16/10/2023 00:59;16/10/2025 03:00;80.23;64.04691753;176.2748796;124.0340337
Netherlands;NLD;16/10/2023 01:59;16/10/2025 04:00;78.9;64.22047019;217.885897;128.1023132
Netherlands;NLD;16/10/2023 02:59;16/10/2025 05:00;79.67;66.64422291;293.3162273;142.5518626
Netherlands;NLD;16/10/2023 03:59;16/10/2025 06:00;87.08;73.87358905;361.286415;171.801057
Netherlands;NLD;16/10/2023 04:59;16/10/2025 07:00;102.69;84.69369995;355.6001286;247.5753888
Netherlands;NLD;16/10/2023 05:59;16/10/2025 08:00;129.54;90.42093786;344.62543;306.3641501
Netherlands;NLD;16/10/2023 06:59;16/10/2025 09:00;117.95;90.19352402;318.7801805;326.1852958
Netherlands;NLD;16/10/2023 07:59;16/10/2025 10:00;91.2;86.91996171;298.2399213;310.3599135
Netherlands;NLD;16/10/2023 08:59;16/10/2025 11:00;85.92;85.85470742;282.7891372;270.6140616
Netherlands;NLD;16/10/2023 09:59;16/10/2025 12:00;78.78;86.62671755;273.820388;220.665004
Netherlands;NLD;16/10/2023 10:59;16/10/2025 13:00;78.81;88.82305643;268.6314444;192.1064274
Netherlands;NLD;16/10/2023 11:59;16/10/2025 14:00;80.34;89.89429529;271.7978605;177.9496719
Netherlands;NLD;16/10/2023 12:59;16/10/2025 15:00;79.24;91.00742617;275.9921184;185.5880656
Netherlands;NLD;16/10/2023 13:59;16/10/2025 16:00;86.57;92.64121504;286.602099;189.1319364
Netherlands;NLD;16/10/2023 14:59;16/10/2025 17:00;115.37;95.07095233;298.3393899;211.4637834
Netherlands;NLD;16/10/2023 15:59;16/10/2025 18:00;128.43;92.74893738;304.2411916;256.3874213
Netherlands;NLD;16/10/2023 16:59;16/10/2025 19:00;141.08;92.19835652;304.9706277;283.424265
Netherlands;NLD;16/10/2023 17:59;16/10/2025 20:00;124.66;88.30838302;297.0462985;283.4371838
Netherlands;NLD;16/10/2023 18:59;16/10/2025 21:00;100.91;83.69427599;268.8138035;259.0019911
Netherlands;NLD;16/10/2023 19:59;16/10/2025 22:00;97.01;78.58344927;206.8946203;231.1866313
Netherlands;NLD;16/10/2023 20:59;16/10/2025 23:00;92.67;73.98729596;163.4102782;196.8384373
Netherlands;NLD;16/10/2023 21:59;17/10/2025 00:00;87.88;69.36121979;129.9391053;164.4280798
Netherlands;NLD;16/10/2023 22:59;17/10/2025 01:00;85.88;66.3868862;136.205625;140.5628967
Netherlands;NLD;16/10/2023 23:59;17/10/2025 02:00;87.34;65.1839867;139.6372906;131.9467598
Netherlands;NLD;17/10/2023 00:59;17/10/2025 03:00;87.14;65.04634149;157.0277118;127.7528473
Netherlands;NLD;17/10/2023 01:59;17/10/2025 04:00;87.93;65.43533884;197.5279968;135.7472993
Netherlands;NLD;17/10/2023 02:59;17/10/2025 05:00;92.16;67.72743092;273.9530128;149.1895729
Netherlands;NLD;17/10/2023 03:59;17/10/2025 06:00;100.45;74.95081248;326.5055726;186.2396891
Netherlands;NLD;17/10/2023 04:59;17/10/2025 07:00;127.86;85.5315404;316.409513;266.7476264
Netherlands;NLD;17/10/2023 05:59;17/10/2025 08:00;144.21;91.10317936;301.9202583;329.2745306
Netherlands;NLD;17/10/2023 06:59;17/10/2025 09:00;129.02;92.4616778;280.832922;354.416927
Netherlands;NLD;17/10/2023 07:59;17/10/2025 10:00;114.07;90.06784795;258.9498372;330.068065
Netherlands;NLD;17/10/2023 08:59;17/10/2025 11:00;96.4;86.88405426;251.2741794;262.5753105
Netherlands;NLD;17/10/2023 09:59;17/10/2025 12:00;85;84.33462547;242.7530388;208.3680122
Netherlands;NLD;17/10/2023 10:59;17/10/2025 13:00;79.72;83.77806003;229.1755794;175.5211723
Netherlands;NLD;17/10/2023 11:59;17/10/2025 14:00;78.9;82.98211161;225.6941795;159.0923847
Netherlands;NLD;17/10/2023 12:59;17/10/2025 15:00;80.32;84.89717549;233.5687744;149.8526035
Netherlands;NLD;17/10/2023 13:59;17/10/2025 16:00;89.76;87.99120056;246.9804529;152.7246398
Netherlands;NLD;17/10/2023 14:59;17/10/2025 17:00;115.56;91.78542087;262.9285799;181.3644104
Netherlands;NLD;17/10/2023 15:59;17/10/2025 18:00;128.8;90.9296267;271.6320796;242.3377814
Netherlands;NLD;17/10/2023 16:59;17/10/2025 19:00;131.8;92.41978578;271.1678929;290.290287
Netherlands;NLD;17/10/2023 17:59;17/10/2025 20:00;117.35;88.99062452;266.9404788;291.3272635
Netherlands;NLD;17/10/2023 18:59;17/10/2025 21:00;104.12;83.5267079;241.6257284;260.682207
Netherlands;NLD;17/10/2023 19:59;17/10/2025 22:00;102.33;77.66182478;190.9133371;231.415111
Netherlands;NLD;17/10/2023 20:59;17/10/2025 23:00;92.5;72.9639337;147.0642769;190.9536295
Netherlands;NLD;17/10/2023 21:59;18/10/2025 00:00;94.59;68.79866977;126.8390016;151.3574147
Netherlands;NLD;17/10/2023 22:59;18/10/2025 01:00;90.26;65.6567681;140.930382;125.6273591
Netherlands;NLD;17/10/2023 23:59;18/10/2025 02:00;89.97;64.41796115;134.1830975;120.5821203
Netherlands;NLD;18/10/2023 00:59;18/10/2025 03:00;87.31;64.32220796;151.4906282;125.233916
Netherlands;NLD;18/10/2023 01:59;18/10/2025 04:00;85.8;64.89074255;195.0081264;134.1137619
Netherlands;NLD;18/10/2023 02:59;18/10/2025 05:00;86.62;67.30252612;276.3236803;150.1138911
Netherlands;NLD;18/10/2023 03:59;18/10/2025 06:00;89.96;74.59772257;299.5993251;184.5335655
Netherlands;NLD;18/10/2023 04:59;18/10/2025 07:00;107.72;85.04678985;283.7506667;280.5826152
Netherlands;NLD;18/10/2023 05:59;18/10/2025 08:00;114.41;90.97750329;266.3105112;364.7391734
Netherlands;NLD;18/10/2023 06:59;18/10/2025 09:00;101.85;91.6358065;251.4896947;401.3674755
Netherlands;NLD;18/10/2023 07:59;18/10/2025 10:00;88.71;91.2587783;234.2816325;383.2894043
Netherlands;NLD;18/10/2023 08:59;18/10/2025 11:00;73.5;92.036773;226.5396623;325.5319508
Netherlands;NLD;18/10/2023 09:59;18/10/2025 12:00;67.77;88.84101016;219.1955664;270.2443007
Netherlands;NLD;18/10/2023 10:59;18/10/2025 13:00;60;87.55432661;213.7082171;230.8865032
Netherlands;NLD;18/10/2023 11:59;18/10/2025 14:00;63.24;85.92652232;219.0132074;207.4225032
Netherlands;NLD;18/10/2023 12:59;18/10/2025 15:00;72.32;85.34601858;221.0191568;194.1563622
Netherlands;NLD;18/10/2023 13:59;18/10/2025 16:00;84.03;87.42266597;235.8068172;203.6793776
Netherlands;NLD;18/10/2023 14:59;18/10/2025 17:00;111.31;91.2587783;250.1800252;243.2967271
Netherlands;NLD;18/10/2023 15:59;18/10/2025 18:00;127.19;90.29526179;255.6507964;297.8051472
Netherlands;NLD;18/10/2023 16:59;18/10/2025 19:00;123.81;90.67228999;258.5188068;314.0154347
Netherlands;NLD;18/10/2023 17:59;18/10/2025 20:00;111.4;86.80027021;257.1096687;302.0158136
Netherlands;NLD;18/10/2023 18:59;18/10/2025 21:00;92.6;81.43210678;231.9441212;268.4980211
Netherlands;NLD;18/10/2023 19:59;18/10/2025 22:00;95.44;76.24348059;185.7741278;221.5347637
Netherlands;NLD;18/10/2023 20:59;18/10/2025 23:00;94.32;71.91663315;142.4555667;177.4160114
Netherlands;NLD;18/10/2023 21:59;19/10/2025 00:00;90.96;67.57183198;106.3153205;137.3776596
Netherlands;NLD;18/10/2023 22:59;19/10/2025 01:00;84.77;64.53765265;113.410745;120.8124615
Netherlands;NLD;18/10/2023 23:59;19/10/2025 02:00;77.63;63.05946272;116.7263639;103.4808824
Netherlands;NLD;19/10/2023 00:59;19/10/2025 03:00;73.76;62.63455792;131.8787423;97.91152877
Netherlands;NLD;19/10/2023 01:59;19/10/2025 04:00;73.67;62.38320578;165.5654305;97.94748591
Netherlands;NLD;19/10/2023 02:59;19/10/2025 05:00;72.37;62.98166325;226.7883337;104.9611716
Netherlands;NLD;19/10/2023 03:59;19/10/2025 06:00;75.14;66.11758034;275.1300575;132.6339485
Netherlands;NLD;19/10/2023 04:59;19/10/2025 07:00;74.98;70.57608843;270.653972;206.5404966
Netherlands;NLD;19/10/2023 05:59;19/10/2025 08:00;76.96;75.30390238;256.1647173;263.2981344
Netherlands;NLD;19/10/2023 06:59;19/10/2025 09:00;69.8;79.37939769;238.5090466;277.2188801
Netherlands;NLD;19/10/2023 07:59;19/10/2025 10:00;60.84;80.33692963;221.6491244;264.1504824
Netherlands;NLD;19/10/2023 08:59;19/10/2025 11:00;53.04;78.70912533;207.5245879;244.7111486
Netherlands;NLD;19/10/2023 09:59;19/10/2025 12:00;33.19;76.09386623;201.6725205;209.5708338
Netherlands;NLD;19/10/2023 10:59;19/10/2025 13:00;18.81;74.04115713;196.9643416;189.5965379
Netherlands;NLD;19/10/2023 11:59;19/10/2025 14:00;32.33;74.37030874;196.7488264;168.2009621
Netherlands;NLD;19/10/2023 12:59;19/10/2025 15:00;64.94;74.5438614;200.4291634;176.8784318
Netherlands;NLD;19/10/2023 13:59;19/10/2025 16:00;76.68;75.95023644;210.1439268;193.8178696
Netherlands;NLD;19/10/2023 14:59;19/10/2025 17:00;106.24;80.0137626;219.9581588;209.3279657
Netherlands;NLD;19/10/2023 15:59;19/10/2025 18:00;97;81.27052327;227.716707;238.042072
Netherlands;NLD;19/10/2023 16:59;19/10/2025 19:00;92;81.79716584;231.5462469;254.3633101
Netherlands;NLD;19/10/2023 17:59;19/10/2025 20:00;76.27;78.69715618;226.0091633;246.7626791
Netherlands;NLD;19/10/2023 18:59;19/10/2025 21:00;69.89;74.93884333;205.5352165;216.3096133
Netherlands;NLD;19/10/2023 19:59;19/10/2025 22:00;69.46;71.66528101;157.4753203;173.0528525
Netherlands;NLD;19/10/2023 20:59;19/10/2025 23:00;55.56;68.19422774;119.5777961;143.065228
Netherlands;NLD;19/10/2023 21:59;20/10/2025 00:00;61.75;64.64537499;105.4366815;113.1985058
Netherlands;NLD;19/10/2023 22:59;20/10/2025 01:00;54.41;61.80270205;111.3882174;90.66741785
Netherlands;NLD;19/10/2023 23:59;20/10/2025 02:00;53.38;60.74941692;114.6043678;82.37005248
Netherlands;NLD;20/10/2023 00:59;20/10/2025 03:00;52.08;60.56987968;129.0604662;79.1218309
Netherlands;NLD;20/10/2023 01:59;20/10/2025 04:00;52.2;60.46215733;162.4321706;81.38802647
Netherlands;NLD;20/10/2023 02:59;20/10/2025 05:00;63.98;61.00076905;223.6384958;90.19588804
Netherlands;NLD;20/10/2023 03:59;20/10/2025 06:00;73.88;62.49092813;272.2952033;113.6890569
Netherlands;NLD;20/10/2023 04:59;20/10/2025 07:00;88.52;65.71062927;268.0180549;171.6293753
Netherlands;NLD;20/10/2023 05:59;20/10/2025 08:00;118.98;68.58920966;256.628904;238.658676
Netherlands;NLD;20/10/2023 06:59;20/10/2025 09:00;119.04;71.57551239;236.818081;267.7212825
Netherlands;NLD;20/10/2023 07:59;20/10/2025 10:00;98;73.89752734;219.0960979;281.1611066
Netherlands;NLD;20/10/2023 08:59;20/10/2025 11:00;68.9;75.4176093;206.5299022;275.908271
Netherlands;NLD;20/10/2023 09:59;20/10/2025 12:00;57.74;75.99811303;199.4344777;272.8149773
Netherlands;NLD;20/10/2023 10:59;20/10/2025 13:00;60.28;76.01008218;196.3177959;277.1351947
Netherlands;NLD;20/10/2023 11:59;20/10/2025 14:00;65.55;74.65158375;196.4835769;276.4658656
Netherlands;NLD;20/10/2023 12:59;20/10/2025 15:00;83.76;73.47860712;199.4178996;281.9177322
Netherlands;NLD;20/10/2023 13:59;20/10/2025 16:00;101.34;74.37030874;208.0219307;293.0351087
Netherlands;NLD;20/10/2023 14:59;20/10/2025 17:00;110.5;79.13403013;217.720116;307.1137354
Netherlands;NLD;20/10/2023 15:59;20/10/2025 18:00;116.56;81.02515571;222.1464673;318.7268557
